date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:49	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Mar%202022%2010:28:56%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/shape-3.png	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/shape-3.png	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:50	67042/67042	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:30:34%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/about/about-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/about/about-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:51	11564/11564	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Mar%202022%2010:29:24%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/circle-logo-2.png	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/circle-logo-2.png	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:52	26602/26602	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:33:50%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:53	24862/24862	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:34:20%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-2.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-2.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:54	20474/20474	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:34:38%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-3.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-3.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:55	24267/24267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:34:58%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-4.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-4.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:56	21328/21328	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:36:40%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-5.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-5.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:57	43288/43288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Mar%202022%2010:36:56%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-6.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/portfolio/img-6.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:58	51481/51481	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2005:03:00%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/cta/img-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/cta/img-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:42:59	20644/20644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Mar%202022%2016:48:20%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/testimonial/img-3.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/testimonial/img-3.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:00	66020/66020	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2011:16:04%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/testimonial/img-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/testimonial/img-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:01	18624/18624	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2010:03:20%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:02	24802/24802	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2010:03:40%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-2.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-2.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:03	25158/25158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2010:03:58%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-3.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-3.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:04	29767/29767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2010:04:14%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-4.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/team/img-4.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:05	2874/2874	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Mar%202022%2017:00:04%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/shape-4.png	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/shape/shape-4.png	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:06	50212/50212	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:56:04%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/contact/contact-1.jpg	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/contact/contact-1.jpg	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:07	6901/6901	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Mar%202022%2018:21:50%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/images/logo/footer-logo-1.png	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/images/logo/footer-logo-1.png	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:09	89501/89501	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2025%20Jan%202022%2006:15:46%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery-3.6.0.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery-3.6.0.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:10	21236/21236	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Nov%202021%2017:25:44%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/popper/popper.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/popper/popper.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:10	62440/62440	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Oct%202021%2011:55:08%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/bootstrap/js/bootstrap.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/bootstrap/js/bootstrap.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:11	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Oct%202017%2018:19:28%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/slick/slick.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/slick/slick.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:12	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Jun%202017%2008:41:48%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/magnific-popup/dist/jquery.magnific-popup.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/magnific-popup/dist/jquery.magnific-popup.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:13	35456/35456	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Nov%202021%2012:44:32%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/isotope.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/isotope.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:14	5594/5594	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2002%20Jan%202018%2017:23:34%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/imagesloaded.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/imagesloaded.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:15	2181/2181	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Mar%202021%2018:34:22%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery.counterup.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery.counterup.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:17	12646/12646	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2024%20Mar%202021%2018:34:22%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery.waypoints.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/jquery.waypoints.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:17	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202016%2005:02:24%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/nice-select/js/jquery.nice-select.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/nice-select/js/jquery.nice-select.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:18	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Oct%202016%2011:59:14%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/wow.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/wow.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:19	17261/17261	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2029%20Jan%202022%2006:26:32%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/parallax.min.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/parallax.min.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:21	5699/5699	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Apr%202022%2015:49:38%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/js/theme.js	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/js/theme.js	(from https://wordpressriverthemes.com/htmltemp/pixlab/)
22:43:22	45547/45547	---MCZ	200	added ('OK')	text/css	date:Tue,%2022%20Jun%202021%2013:24:28%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/animate.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/animate.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:23	1108/1108	---MCZ	200	added ('OK')	text/css	date:Tue,%2001%20Mar%202022%2006:15:38%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/fonts/flaticon/flaticon.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/fonts/flaticon/flaticon.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:24	79884/79884	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Mar%202019%2016:50:38%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/fonts/fontawesome/css/all.min.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/fonts/fontawesome/css/all.min.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:25	162017/162017	---MCZ	200	added ('OK')	text/css	date:Thu,%2028%20Oct%202021%2011:55:08%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/bootstrap/css/bootstrap.min.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:26	1512/1512	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Mar%202022%2007:35:02%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/slick/slick.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/slick/slick.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:26	5236/5236	---MCZ	200	added ('OK')	text/css	date:Mon,%2005%20Jun%202017%2008:41:48%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/magnific-popup/dist/magnific-popup.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/magnific-popup/dist/magnific-popup.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
22:43:28	2524/2524	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2014:41:18%20GMT	https://wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/nice-select/css/nice-select.css	/Volumes/DATAHD/Thang/project/wservice/wlinvn/temp/wordpressriverthemes.com/htmltemp/pixlab/assets/vendor/nice-select/css/nice-select.css	(from https://wordpressriverthemes.com/htmltemp/pixlab/assets/css/style.css)
